tweet_id,datetime,text,user,likes,retweets,sentiment,hour,day,text_len,sent_score,text_cleaned,tokens,token_count,sentiment_score,engagement_score,engagement_log,day_of_week,is_weekend,time_period
tweet_4855,2024-03-08 01:25:13,"Bitcoin crashing again, told you so #BTC at $45827",btc_trader_3242,106,13,negative,1,Friday,50,-1,bitcoin crashing again told you so btc at,"['bitcoin', 'crashing', 'told', 'btc']",4,-1.0,132.0,4.890349128221754,4,0,night
tweet_3185,2024-03-08 01:52:48,On-chain metrics showing mixed signals #crypto $39835 level,btc_trader_2784,205,39,neutral,1,Friday,59,0,onchain metrics showing mixed signals crypto level,"['onchain', 'metric', 'showing', 'mixed', 'signal', 'crypto', 'level']",7,0.0,283.0,5.648974238161206,4,0,night
tweet_4812,2024-03-08 01:58:10,Regulatory pressure is killing Bitcoin #BTC at $47236,btc_trader_128,342,41,negative,1,Friday,53,-1,regulatory pressure is killing bitcoin btc at,"['regulatory', 'pressure', 'killing', 'bitcoin', 'btc']",5,-1.0,424.0,6.052089168924417,4,0,night
tweet_5188,2024-03-08 02:00:04,Interesting price action on Bitcoin today imo,btc_trader_4159,127,28,neutral,2,Friday,45,0,interesting price action on bitcoin today imo,"['interesting', 'price', 'action', 'bitcoin', 'today', 'imo']",6,0.0,183.0,5.214935757608986,4,0,night
tweet_5467,2024-03-08 02:03:00,"Orange coin good, fiat bad thoughts?",btc_trader_302,1,0,positive,2,Friday,36,1,orange coin good fiat bad thoughts,"['orange', 'coin', 'good', 'fiat', 'bad', 'thought']",6,1.0,1.0,0.6931471805599453,4,0,night
tweet_5141,2024-03-08 02:35:39,Bitcoin Lightning Network is game changing imo,btc_trader_3884,250,18,positive,2,Friday,46,1,bitcoin lightning network is game changing imo,"['bitcoin', 'lightning', 'network', 'game', 'changing', 'imo']",6,1.0,286.0,5.659482215759621,4,0,night
tweet_5154,2024-03-08 03:08:12,"Bitcoin fundamentals unchanged, price is just noise #BTC",btc_trader_4762,31,4,neutral,3,Friday,56,0,bitcoin fundamentals unchanged price is just noise btc,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'btc']",6,0.0,39.0,3.6888794541139363,4,0,night
tweet_614,2024-03-08 03:15:45,"Bitcoin network hashrate at all time high, bullish thinking $50886 level",btc_trader_2157,25,5,positive,3,Friday,72,1,bitcoin network hashrate at all time high bullish thinking level,"['bitcoin', 'network', 'hashrate', 'time', 'high', 'bullish', 'thinking', 'level']",8,1.0,35.0,3.58351893845611,4,0,night
tweet_892,2024-03-08 03:43:19,Interesting price action on Bitcoin today thoughts?,btc_trader_1970,42,9,neutral,3,Friday,51,0,interesting price action on bitcoin today thoughts,"['interesting', 'price', 'action', 'bitcoin', 'today', 'thought']",6,0.0,60.0,4.110873864173311,4,0,night
tweet_5583,2024-03-08 03:58:38,"Bitcoin conference next week, should be interesting... $46489 level",btc_trader_4446,9,1,neutral,3,Friday,67,0,bitcoin conference next week should be interesting level,"['bitcoin', 'conference', 'next', 'week', 'interesting', 'level']",6,0.0,11.0,2.4849066497880004,4,0,night
tweet_7617,2024-03-08 04:19:48,Learning more about Bitcoin every day thinking $39376 level,btc_trader_487,225,41,neutral,4,Friday,59,0,learning more about bitcoin every day thinking level,"['learning', 'more', 'bitcoin', 'every', 'day', 'thinking', 'level']",7,0.0,307.0,5.730099782973574,4,0,night
tweet_168,2024-03-08 05:37:21,This is just the beginning for Bitcoin #Bitcoin,btc_trader_4550,69,13,positive,5,Friday,47,1,this is just the beginning for bitcoin bitcoin,"['beginning', 'bitcoin', 'bitcoin']",3,1.0,95.0,4.564348191467836,4,0,night
tweet_103,2024-03-08 05:48:21,Interesting Bitcoin discussion on the podcast today #Bitcoin Price: $47819,btc_trader_1829,25,4,neutral,5,Friday,74,0,interesting bitcoin discussion on the podcast today bitcoin price,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'bitcoin', 'price']",7,0.0,33.0,3.5263605246161616,4,0,night
tweet_1718,2024-03-08 06:10:56,On-chain metrics showing mixed signals,btc_trader_4800,134,15,neutral,6,Friday,38,0,onchain metrics showing mixed signals,"['onchain', 'metric', 'showing', 'mixed', 'signal']",5,0.0,164.0,5.10594547390058,4,0,morning
tweet_8646,2024-03-08 06:43:10,"Bitcoin fixes everything, prove me wrong Price: $53682",btc_trader_4553,531,98,positive,6,Friday,54,1,bitcoin fixes everything prove me wrong price,"['bitcoin', 'fix', 'everything', 'prove', 'wrong', 'price']",6,1.0,727.0,6.590301048196686,4,0,morning
tweet_6658,2024-03-08 07:10:06,"Just bought more BTC, feeling bullish about the future btw",btc_trader_1242,291,65,positive,7,Friday,58,1,just bought more btc feeling bullish about the future btw,"['bought', 'more', 'btc', 'feeling', 'bullish', 'future', 'btw']",7,1.0,421.0,6.045005314036012,4,0,morning
tweet_5644,2024-03-08 07:11:38,Technical analysis looking very bullish right now!,btc_trader_954,274,23,positive,7,Friday,50,1,technical analysis looking very bullish right now,"['technical', 'analysis', 'looking', 'bullish', 'right']",5,1.0,320.0,5.771441123130016,4,0,morning
tweet_6654,2024-03-08 07:14:28,"RSI neutral, MACD crossing, watching closely...",btc_trader_92,498,61,neutral,7,Friday,47,0,rsi neutral macd crossing watching closely,"['rsi', 'neutral', 'macd', 'crossing', 'watching', 'closely']",6,0.0,620.0,6.431331081933479,4,0,morning
tweet_3091,2024-03-08 07:21:03,"Watching Bitcoin closely, key resistance ahead agree?",btc_trader_494,88,20,neutral,7,Friday,53,0,watching bitcoin closely key resistance ahead agree,"['watching', 'bitcoin', 'closely', 'key', 'resistance', 'ahead', 'agree']",7,0.0,128.0,4.859812404361672,4,0,morning
tweet_9231,2024-03-08 07:27:04,"This volatility is too much, getting out #BTC $38945 level",btc_trader_2109,642,59,negative,7,Friday,58,-1,this volatility is too much getting out btc level,"['volatility', 'much', 'getting', 'btc', 'level']",5,-1.0,760.0,6.634633357861686,4,0,morning
tweet_4016,2024-03-08 07:28:42,Interesting price action on Bitcoin today imo Price: $36553,btc_trader_338,72,16,neutral,7,Friday,59,0,interesting price action on bitcoin today imo price,"['interesting', 'price', 'action', 'bitcoin', 'today', 'imo', 'price']",7,0.0,104.0,4.653960350157523,4,0,morning
tweet_8714,2024-03-08 07:39:55,Interesting price action on Bitcoin today 🚀,btc_trader_896,59,3,neutral,7,Friday,43,0,interesting price action on bitcoin today,"['interesting', 'price', 'action', 'bitcoin', 'today']",5,0.0,65.0,4.189654742026425,4,0,morning
tweet_1018,2024-03-08 08:20:12,On-chain metrics showing mixed signals imo,btc_trader_2756,80,8,neutral,8,Friday,42,0,onchain metrics showing mixed signals imo,"['onchain', 'metric', 'showing', 'mixed', 'signal', 'imo']",6,0.0,96.0,4.574710978503383,4,0,morning
tweet_8381,2024-03-08 08:25:33,Not selling until we hit six figures #Bitcoin,btc_trader_2338,120,21,positive,8,Friday,45,1,not selling until we hit six figures bitcoin,"['not', 'selling', 'hit', 'six', 'figure', 'bitcoin']",6,1.0,162.0,5.093750200806762,4,0,morning
tweet_9862,2024-03-08 08:36:22,"Bitcoin bubble finally bursting, called it tbh",btc_trader_2837,17,1,negative,8,Friday,46,-1,bitcoin bubble finally bursting called it tbh,"['bitcoin', 'bubble', 'finally', 'bursting', 'called', 'tbh']",6,-1.0,19.0,2.995732273553991,4,0,morning
tweet_3558,2024-03-08 08:36:29,"Bitcoin volume is decreasing, calm before storm? 📉",btc_trader_1964,50,7,neutral,8,Friday,50,0,bitcoin volume is decreasing calm before storm,"['bitcoin', 'volume', 'decreasing', 'calm', 'storm']",5,0.0,64.0,4.174387269895637,4,0,morning
tweet_5102,2024-03-08 09:01:09,"RSI neutral, MACD crossing, watching closely #crypto",btc_trader_4400,133,10,neutral,9,Friday,52,0,rsi neutral macd crossing watching closely crypto,"['rsi', 'neutral', 'macd', 'crossing', 'watching', 'closely', 'crypto']",7,0.0,153.0,5.0369526024136295,4,0,morning
tweet_1275,2024-03-08 09:12:14,Learning more about Bitcoin every day btw,btc_trader_3338,95,14,neutral,9,Friday,41,0,learning more about bitcoin every day btw,"['learning', 'more', 'bitcoin', 'every', 'day', 'btw']",6,0.0,123.0,4.820281565605037,4,0,morning
tweet_8788,2024-03-08 09:22:58,"Institutions are finally getting it, Bitcoin is the future 📈",btc_trader_4049,140,7,positive,9,Friday,60,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,154.0,5.043425116919247,4,0,morning
tweet_8503,2024-03-08 09:26:44,"RSI neutral, MACD crossing, watching closely #BTC",btc_trader_970,14,1,neutral,9,Friday,49,0,rsi neutral macd crossing watching closely btc,"['rsi', 'neutral', 'macd', 'crossing', 'watching', 'closely', 'btc']",7,0.0,16.0,2.833213344056216,4,0,morning
tweet_7896,2024-03-08 09:41:59,Technical analysis looking very bullish right now...,btc_trader_2558,128,21,positive,9,Friday,52,1,technical analysis looking very bullish right now,"['technical', 'analysis', 'looking', 'bullish', 'right']",5,1.0,170.0,5.14166355650266,4,0,morning
tweet_2336,2024-03-08 09:54:32,"Institutions are finally getting it, Bitcoin is the future...",btc_trader_4431,24,2,positive,9,Friday,61,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,28.0,3.367295829986474,4,0,morning
tweet_7646,2024-03-08 10:06:16,"Watching Bitcoin closely, key resistance ahead tbh",btc_trader_3115,370,76,neutral,10,Friday,50,0,watching bitcoin closely key resistance ahead tbh,"['watching', 'bitcoin', 'closely', 'key', 'resistance', 'ahead', 'tbh']",7,0.0,522.0,6.259581464064923,4,0,morning
tweet_9757,2024-03-08 10:37:02,Bitcoin ETF approval is huge for adoption #Bitcoin,btc_trader_1424,35,5,positive,10,Friday,50,1,bitcoin etf approval is huge for adoption bitcoin,"['bitcoin', 'etf', 'approval', 'huge', 'adoption', 'bitcoin']",6,1.0,45.0,3.828641396489095,4,0,morning
tweet_8078,2024-03-08 10:55:08,Bitcoin transaction fees too high to use 📈 $35458 level,btc_trader_3128,534,62,negative,10,Friday,55,-1,bitcoin transaction fees too high to use level,"['bitcoin', 'transaction', 'fee', 'high', 'use', 'level']",6,-1.0,658.0,6.490723534502507,4,0,morning
tweet_418,2024-03-08 11:33:15,Institutional interest in Bitcoin increasing steadily 📈,btc_trader_4968,74,15,neutral,11,Friday,55,0,institutional interest in bitcoin increasing steadily,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily']",5,0.0,104.0,4.653960350157523,4,0,morning
tweet_7851,2024-03-08 11:35:58,Just convinced my friend to buy Bitcoin. Price: $40468,btc_trader_1884,14,1,positive,11,Friday,54,1,just convinced my friend to buy bitcoin price,"['convinced', 'friend', 'buy', 'bitcoin', 'price']",5,1.0,16.0,2.833213344056216,4,0,morning
tweet_5640,2024-03-08 11:48:15,Technical analysis looking very bullish right now btw at $49373,btc_trader_4425,392,54,positive,11,Friday,63,1,technical analysis looking very bullish right now btw at,"['technical', 'analysis', 'looking', 'bullish', 'right', 'btw']",6,1.0,500.0,6.2166061010848646,4,0,morning
tweet_4715,2024-03-08 11:54:09,Interesting Bitcoin discussion on the podcast today btw,btc_trader_2032,162,20,neutral,11,Friday,55,0,interesting bitcoin discussion on the podcast today btw,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'btw']",6,0.0,202.0,5.313205979041787,4,0,morning
tweet_5280,2024-03-08 12:09:43,On-chain metrics showing mixed signals 📈,btc_trader_3222,43,4,neutral,12,Friday,40,0,onchain metrics showing mixed signals,"['onchain', 'metric', 'showing', 'mixed', 'signal']",5,0.0,51.0,3.9512437185814275,4,0,afternoon
tweet_1827,2024-03-08 12:32:18,Comparing Bitcoin to other cryptocurrencies thoughts?,btc_trader_1985,28,3,neutral,12,Friday,53,0,comparing bitcoin to other cryptocurrencies thoughts,"['comparing', 'bitcoin', 'cryptocurrencies', 'thought']",4,0.0,34.0,3.5553480614894135,4,0,afternoon
tweet_8225,2024-03-08 12:34:00,Bitcoin energy consumption is a real problem thinking,btc_trader_4332,37,8,negative,12,Friday,53,-1,bitcoin energy consumption is a real problem thinking,"['bitcoin', 'energy', 'consumption', 'real', 'problem', 'thinking']",6,-1.0,53.0,3.9889840465642745,4,0,afternoon
tweet_9815,2024-03-08 12:38:44,"Just bought more BTC, feeling bullish about the future 📉",btc_trader_4010,146,35,positive,12,Friday,56,1,just bought more btc feeling bullish about the future,"['bought', 'more', 'btc', 'feeling', 'bullish', 'future']",6,1.0,216.0,5.37989735354046,4,0,afternoon
tweet_6661,2024-03-08 12:40:39,"Watching Bitcoin closely, key resistance ahead 🚀",btc_trader_4137,60,4,neutral,12,Friday,48,0,watching bitcoin closely key resistance ahead,"['watching', 'bitcoin', 'closely', 'key', 'resistance', 'ahead']",6,0.0,68.0,4.23410650459726,4,0,afternoon
tweet_1442,2024-03-08 12:42:32,"Bitcoin holding support, let's see what happens #BTC",btc_trader_1562,32,6,neutral,12,Friday,52,0,bitcoin holding support lets see what happens btc,"['bitcoin', 'holding', 'support', 'let', 'see', 'happens', 'btc']",7,0.0,44.0,3.8066624897703196,4,0,afternoon
tweet_1221,2024-03-08 13:00:15,Bitcoin developer activity remains strong 🚀 Price: $47436,btc_trader_800,92,6,neutral,13,Friday,57,0,bitcoin developer activity remains strong price,"['bitcoin', 'developer', 'activity', 'remains', 'strong', 'price']",6,0.0,104.0,4.653960350157523,4,0,afternoon
tweet_6142,2024-03-08 13:06:38,"Sold my Bitcoin, market looking too risky imo",btc_trader_2071,242,42,negative,13,Friday,45,-1,sold my bitcoin market looking too risky imo,"['sold', 'bitcoin', 'market', 'looking', 'risky', 'imo']",6,-1.0,326.0,5.7899601708972535,4,0,afternoon
tweet_5363,2024-03-08 13:31:17,"Bitcoin holding support, let's see what happens btw",btc_trader_4248,291,71,neutral,13,Friday,51,0,bitcoin holding support lets see what happens btw,"['bitcoin', 'holding', 'support', 'let', 'see', 'happens', 'btw']",7,0.0,433.0,6.073044534100405,4,0,afternoon
tweet_5508,2024-03-08 13:51:24,Interesting Bitcoin discussion on the podcast today! Price: $35879,btc_trader_315,296,29,neutral,13,Friday,66,0,interesting bitcoin discussion on the podcast today price,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'price']",6,0.0,354.0,5.872117789475416,4,0,afternoon
tweet_7943,2024-03-08 14:03:03,On-chain metrics showing mixed signals agree?,btc_trader_1787,2,0,neutral,14,Friday,45,0,onchain metrics showing mixed signals agree,"['onchain', 'metric', 'showing', 'mixed', 'signal', 'agree']",6,0.0,2.0,1.0986122886681098,4,0,afternoon
tweet_8253,2024-03-08 14:22:01,"Whales accumulating, big move coming soon #Bitcoin",btc_trader_4475,355,50,positive,14,Friday,50,1,whales accumulating big move coming soon bitcoin,"['whale', 'accumulating', 'big', 'move', 'coming', 'soon', 'bitcoin']",7,1.0,455.0,6.1224928095143865,4,0,afternoon
tweet_1740,2024-03-08 14:37:12,"Institutions are finally getting it, Bitcoin is the future 💎",btc_trader_952,140,24,positive,14,Friday,60,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,188.0,5.241747015059643,4,0,afternoon
tweet_7656,2024-03-08 14:52:09,Bitcoin energy consumption is a real problem! Price: $40800,btc_trader_2050,35,7,negative,14,Friday,59,-1,bitcoin energy consumption is a real problem price,"['bitcoin', 'energy', 'consumption', 'real', 'problem', 'price']",6,-1.0,49.0,3.912023005428146,4,0,afternoon
tweet_1600,2024-03-08 17:26:45,"Bitcoin is digital gold, change my mind!",btc_trader_2858,192,36,positive,17,Friday,40,1,bitcoin is digital gold change my mind,"['bitcoin', 'digital', 'gold', 'change', 'mind']",5,1.0,264.0,5.579729825986222,4,0,afternoon
tweet_2506,2024-03-08 17:28:52,Bitcoin mining difficulty adjustment coming up 🚀 at $36782,btc_trader_4346,441,29,neutral,17,Friday,58,0,bitcoin mining difficulty adjustment coming up at,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming']",5,0.0,499.0,6.214608098422191,4,0,afternoon
tweet_9908,2024-03-08 18:29:13,Institutional interest in Bitcoin increasing steadily!,btc_trader_352,34,4,neutral,18,Friday,54,0,institutional interest in bitcoin increasing steadily,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily']",5,0.0,42.0,3.7612001156935624,4,0,evening
tweet_7560,2024-03-08 18:54:55,"Bitcoin network hashrate at all time high, bullish.",btc_trader_3125,284,47,positive,18,Friday,51,1,bitcoin network hashrate at all time high bullish,"['bitcoin', 'network', 'hashrate', 'time', 'high', 'bullish']",6,1.0,378.0,5.937536205082426,4,0,evening
tweet_2856,2024-03-08 19:03:05,"Missed the top again, this always happens 📉",btc_trader_2219,68,14,negative,19,Friday,43,-1,missed the top again this always happens,"['missed', 'top', 'always', 'happens']",4,-1.0,96.0,4.574710978503383,4,0,evening
tweet_3256,2024-03-08 19:22:40,Regulatory pressure is killing Bitcoin #Bitcoin,btc_trader_637,191,15,negative,19,Friday,47,-1,regulatory pressure is killing bitcoin bitcoin,"['regulatory', 'pressure', 'killing', 'bitcoin', 'bitcoin']",5,-1.0,221.0,5.402677381872279,4,0,evening
tweet_2910,2024-03-08 19:46:24,"Bitcoin is digital gold, change my mind 📉 Price: $46855",btc_trader_112,30,2,positive,19,Friday,55,1,bitcoin is digital gold change my mind price,"['bitcoin', 'digital', 'gold', 'change', 'mind', 'price']",6,1.0,34.0,3.5553480614894135,4,0,evening
tweet_2251,2024-03-08 20:29:01,"Bitcoin is freedom money, can't be stopped",btc_trader_976,203,12,positive,20,Friday,42,1,bitcoin is freedom money cant be stopped,"['bitcoin', 'freedom', 'money', 'cant', 'stopped']",5,1.0,227.0,5.429345628954441,4,0,evening
tweet_3747,2024-03-08 20:46:04,Bitcoin chart looking indecisive right now agree? at $46922,btc_trader_1950,132,31,neutral,20,Friday,59,0,bitcoin chart looking indecisive right now agree at,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'agree']",6,0.0,194.0,5.272999558563747,4,0,evening
tweet_8821,2024-03-08 21:13:33,"Bitcoin trading sideways, waiting for a breakout thinking",btc_trader_3350,47,9,neutral,21,Friday,57,0,bitcoin trading sideways waiting for a breakout thinking,"['bitcoin', 'trading', 'sideways', 'waiting', 'breakout', 'thinking']",6,0.0,65.0,4.189654742026425,4,0,evening
tweet_776,2024-03-08 21:37:25,Bitcoin developer activity remains strong 💎,btc_trader_3204,27,4,neutral,21,Friday,43,0,bitcoin developer activity remains strong,"['bitcoin', 'developer', 'activity', 'remains', 'strong']",5,0.0,35.0,3.58351893845611,4,0,evening
tweet_6433,2024-03-08 22:01:12,Bitcoin mining difficulty adjustment coming up 📉,btc_trader_1726,8,1,neutral,22,Friday,48,0,bitcoin mining difficulty adjustment coming up,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming']",5,0.0,10.0,2.3978952727983707,4,0,evening
tweet_917,2024-03-08 22:09:15,"Orange coin good, fiat bad 💎",btc_trader_1858,143,23,positive,22,Friday,28,1,orange coin good fiat bad,"['orange', 'coin', 'good', 'fiat', 'bad']",5,1.0,189.0,5.247024072160486,4,0,evening
tweet_8911,2024-03-08 22:49:45,"Energy consumption debate continues, both sides valid 💎 at $51911",btc_trader_3759,100,21,neutral,22,Friday,65,0,energy consumption debate continues both sides valid at,"['energy', 'consumption', 'debate', 'continues', 'side', 'valid']",6,0.0,142.0,4.962844630259907,4,0,evening
tweet_4962,2024-03-08 22:51:40,"El Salvador buying more Bitcoin, smart move",btc_trader_442,260,40,positive,22,Friday,43,1,el salvador buying more bitcoin smart move,"['salvador', 'buying', 'more', 'bitcoin', 'smart', 'move']",6,1.0,340.0,5.831882477283517,4,0,evening
tweet_7316,2024-03-08 23:11:50,"Just bought more BTC, feeling bullish about the future",btc_trader_1788,125,27,positive,23,Friday,54,1,just bought more btc feeling bullish about the future,"['bought', 'more', 'btc', 'feeling', 'bullish', 'future']",6,1.0,179.0,5.19295685089021,4,0,evening
tweet_4329,2024-03-09 00:12:25,Bitcoin's monetary policy is predictable and transparent thoughts? Price: $44051,btc_trader_4162,7,0,neutral,0,Saturday,80,0,bitcoins monetary policy is predictable and transparent thoughts price,"['bitcoins', 'monetary', 'policy', 'predictable', 'transparent', 'thought', 'price']",7,0.0,7.0,2.0794415416798357,5,1,night
tweet_3445,2024-03-09 00:30:33,"Stacking sats every day, DCA is the way.",btc_trader_3096,185,23,positive,0,Saturday,40,1,stacking sats every day dca is the way,"['stacking', 'sat', 'every', 'day', 'dca', 'way']",6,1.0,231.0,5.44673737166631,5,1,night
tweet_8832,2024-03-09 01:17:48,Bitcoin chart looking indecisive right now 📉 Price: $49548,btc_trader_4922,72,10,neutral,1,Saturday,58,0,bitcoin chart looking indecisive right now price,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'price']",6,0.0,92.0,4.532599493153256,5,1,night
tweet_5091,2024-03-09 01:18:37,Bitcoin Lightning Network is game changing #crypto,btc_trader_743,183,44,positive,1,Saturday,50,1,bitcoin lightning network is game changing crypto,"['bitcoin', 'lightning', 'network', 'game', 'changing', 'crypto']",6,1.0,271.0,5.605802066295998,5,1,night
tweet_6915,2024-03-09 01:46:15,"Bitcoin fundamentals unchanged, price is just noise 🚀",btc_trader_3832,26,1,neutral,1,Saturday,53,0,bitcoin fundamentals unchanged price is just noise,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise']",5,0.0,28.0,3.367295829986474,5,1,night
tweet_3738,2024-03-09 02:11:32,"HODL strong, we're going to the moon.",btc_trader_4912,68,8,positive,2,Saturday,37,1,hodl strong were going to the moon,"['hodl', 'strong', 'going', 'moon']",4,1.0,84.0,4.442651256490317,5,1,night
tweet_1559,2024-03-09 02:16:57,"Bitcoin fundamentals unchanged, price is just noise #BTC",btc_trader_4273,86,8,neutral,2,Saturday,56,0,bitcoin fundamentals unchanged price is just noise btc,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'btc']",6,0.0,102.0,4.634728988229636,5,1,night
tweet_5194,2024-03-09 02:50:09,"Bitcoin fundamentals unchanged, price is just noise btw",btc_trader_1694,166,18,neutral,2,Saturday,55,0,bitcoin fundamentals unchanged price is just noise btw,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'btw']",6,0.0,202.0,5.313205979041787,5,1,night
tweet_2721,2024-03-09 02:56:47,"Bitcoin bubble finally bursting, called it thoughts?",btc_trader_4267,4,0,negative,2,Saturday,52,-1,bitcoin bubble finally bursting called it thoughts,"['bitcoin', 'bubble', 'finally', 'bursting', 'called', 'thought']",6,-1.0,4.0,1.6094379124341003,5,1,night
tweet_7905,2024-03-09 03:27:46,Interesting Bitcoin discussion on the podcast today tbh,btc_trader_2767,114,18,neutral,3,Saturday,55,0,interesting bitcoin discussion on the podcast today tbh,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'tbh']",6,0.0,150.0,5.017279836814924,5,1,night
tweet_537,2024-03-09 03:29:34,Interesting price action on Bitcoin today agree? at $46874,btc_trader_349,584,68,neutral,3,Saturday,58,0,interesting price action on bitcoin today agree at,"['interesting', 'price', 'action', 'bitcoin', 'today', 'agree']",6,0.0,720.0,6.580639137284949,5,1,night
tweet_8986,2024-03-09 03:30:21,Bitcoin chart looking indecisive right now #crypto,btc_trader_4480,77,12,neutral,3,Saturday,50,0,bitcoin chart looking indecisive right now crypto,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'crypto']",6,0.0,101.0,4.624972813284271,5,1,night
tweet_6412,2024-03-09 04:17:47,Bitcoin correlation with stocks is interesting,btc_trader_4510,94,19,neutral,4,Saturday,46,0,bitcoin correlation with stocks is interesting,"['bitcoin', 'correlation', 'stock', 'interesting']",4,0.0,132.0,4.890349128221754,5,1,night
tweet_6938,2024-03-09 04:30:40,Bitcoin's monetary policy is predictable and transparent 🚀,btc_trader_4885,284,63,neutral,4,Saturday,58,0,bitcoins monetary policy is predictable and transparent,"['bitcoins', 'monetary', 'policy', 'predictable', 'transparent']",5,0.0,410.0,6.018593214496234,5,1,night
tweet_1770,2024-03-09 04:35:09,Bitcoin chart looking indecisive right now 📉 $46221 level,btc_trader_2100,33,3,neutral,4,Saturday,57,0,bitcoin chart looking indecisive right now level,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'level']",6,0.0,39.0,3.6888794541139363,5,1,night
tweet_4458,2024-03-09 04:47:51,Just convinced my friend to buy Bitcoin 📈 at $51526,btc_trader_4101,109,19,positive,4,Saturday,51,1,just convinced my friend to buy bitcoin at,"['convinced', 'friend', 'buy', 'bitcoin']",4,1.0,147.0,4.997212273764115,5,1,night
tweet_9552,2024-03-09 05:01:07,"Bitcoin fixes everything, prove me wrong btw",btc_trader_1326,309,72,positive,5,Saturday,44,1,bitcoin fixes everything prove me wrong btw,"['bitcoin', 'fix', 'everything', 'prove', 'wrong', 'btw']",6,1.0,453.0,6.118097198041348,5,1,night
tweet_8210,2024-03-09 05:01:48,Learning more about Bitcoin every day #BTC,btc_trader_1547,142,34,neutral,5,Saturday,42,0,learning more about bitcoin every day btc,"['learning', 'more', 'bitcoin', 'every', 'day', 'btc']",6,0.0,210.0,5.351858133476067,5,1,night
tweet_410,2024-03-09 05:42:05,This is just the beginning for Bitcoin imo,btc_trader_2501,109,16,positive,5,Saturday,42,1,this is just the beginning for bitcoin imo,"['beginning', 'bitcoin', 'imo']",3,1.0,141.0,4.955827057601261,5,1,night
tweet_595,2024-03-09 06:35:31,Technical analysis looking very bullish right now #crypto,btc_trader_4020,81,9,positive,6,Saturday,57,1,technical analysis looking very bullish right now crypto,"['technical', 'analysis', 'looking', 'bullish', 'right', 'crypto']",6,1.0,99.0,4.605170185988092,5,1,morning
tweet_7103,2024-03-09 06:46:20,"This volatility is too much, getting out.",btc_trader_630,20,4,negative,6,Saturday,41,-1,this volatility is too much getting out,"['volatility', 'much', 'getting']",3,-1.0,28.0,3.367295829986474,5,1,morning
tweet_5525,2024-03-09 06:56:56,What do you think about current Bitcoin price?.,btc_trader_2819,170,21,neutral,6,Saturday,47,0,what do you think about current bitcoin price,"['think', 'current', 'bitcoin', 'price']",4,0.0,212.0,5.3612921657094255,5,1,morning
tweet_1212,2024-03-09 07:12:59,"Orange coin good, fiat bad!",btc_trader_4737,312,34,positive,7,Saturday,27,1,orange coin good fiat bad,"['orange', 'coin', 'good', 'fiat', 'bad']",5,1.0,380.0,5.942799375126701,5,1,morning
tweet_2424,2024-03-09 07:15:26,"RSI neutral, MACD crossing, watching closely! Price: $42691",btc_trader_3114,36,6,neutral,7,Saturday,59,0,rsi neutral macd crossing watching closely price,"['rsi', 'neutral', 'macd', 'crossing', 'watching', 'closely', 'price']",7,0.0,48.0,3.8918202981106265,5,1,morning
tweet_4958,2024-03-09 07:31:51,"This volatility is too much, getting out!",btc_trader_3904,64,14,negative,7,Saturday,41,-1,this volatility is too much getting out,"['volatility', 'much', 'getting']",3,-1.0,92.0,4.532599493153256,5,1,morning
tweet_2072,2024-03-09 08:34:06,Technical analysis looking very bullish right now 📈 at $51346,btc_trader_758,124,8,positive,8,Saturday,61,1,technical analysis looking very bullish right now at,"['technical', 'analysis', 'looking', 'bullish', 'right']",5,1.0,140.0,4.948759890378168,5,1,morning
tweet_8509,2024-03-09 08:48:24,Security concerns with Bitcoin exchanges btw Price: $41076,btc_trader_514,182,41,negative,8,Saturday,58,-1,security concerns with bitcoin exchanges btw price,"['security', 'concern', 'bitcoin', 'exchange', 'btw', 'price']",6,-1.0,264.0,5.579729825986222,5,1,morning
tweet_7592,2024-03-09 08:54:09,Bitcoin's monetary policy is predictable and transparent! at $44391,btc_trader_53,101,5,neutral,8,Saturday,67,0,bitcoins monetary policy is predictable and transparent at,"['bitcoins', 'monetary', 'policy', 'predictable', 'transparent']",5,0.0,111.0,4.718498871295094,5,1,morning
