datetime,open,high,low,close,volume
2024-03-11 03:00:00,43936.34,44041.27,43725.13,43855.08,13394.4011
2024-03-11 04:00:00,43804.29,45104.24,42988.36,44377.56,29144.9123
2024-03-11 05:00:00,44538.55,44792.42,44052.68,44333.07,17899.5202
2024-03-11 06:00:00,44134.57,44696.39,43282.09,43790.58,16802.5724
2024-03-11 07:00:00,43962.75,46137.68,42588.95,44706.07,33818.967
2024-03-11 08:00:00,44634.96,46132.3,43728.52,45222.79,35747.5641
2024-03-11 09:00:00,45022.51,46085.55,43068.1,44318.73,37292.2209
2024-03-11 10:00:00,44512.84,44620.58,44340.33,44447.85,20116.8432
2024-03-11 11:00:00,44395.09,45677.39,43825.63,44831.28,18484.5842
2024-03-11 12:00:00,45033.45,46078.64,43066.76,44286.87,22752.4777
2024-03-11 13:00:00,44338.04,44761.75,43644.88,44092.76,33063.2376
2024-03-11 14:00:00,43927.11,44222.55,43757.35,44047.36,33041.7027
2024-03-11 15:00:00,44020.89,44137.47,43868.18,43961.8,51991.5782
2024-03-11 16:00:00,43767.75,45627.85,42470.7,44536.02,38325.0269
2024-03-11 17:00:00,44393.42,45536.83,43498.28,44865.72,35234.277
2024-03-11 18:00:00,44707.3,45179.71,44434.87,44918.23,30422.5457
2024-03-11 19:00:00,45080.19,45401.96,44824.65,45224.25,31080.5067
2024-03-11 20:00:00,45115.28,45878.1,43852.04,44677.57,45005.8965
2024-03-11 21:00:00,44722.51,45061.75,44035.66,44453.69,43273.0325
2024-03-11 22:00:00,44376.25,44800.54,43797.9,44147.9,56723.4332
2024-03-11 23:00:00,43990.33,44549.04,43237.04,43685.11,25413.6171
2024-03-12 00:00:00,43672.3,45903.58,42573.63,44499.46,22023.9835
2024-03-12 01:00:00,44682.74,46113.54,42268.93,43834.73,32714.7955
2024-03-12 02:00:00,43838.32,44192.0,43642.29,43981.21,23383.6047
2024-03-12 03:00:00,44080.72,44499.69,43606.3,43871.06,20241.0411
2024-03-12 04:00:00,43750.23,43766.5,43740.21,43756.35,24950.5232
2024-03-12 05:00:00,43908.44,44017.7,43831.52,43957.19,23723.3082
2024-03-12 06:00:00,43855.73,45290.68,43033.33,44445.17,24419.4991
2024-03-12 07:00:00,44383.82,44524.89,44204.03,44305.39,21510.5462
2024-03-12 08:00:00,44473.85,44837.89,43833.9,44228.14,36068.8453
2024-03-12 09:00:00,44274.68,44413.41,44034.68,44184.3,24541.3252
2024-03-12 10:00:00,44200.92,45435.6,43385.75,44689.69,16376.1628
2024-03-12 11:00:00,44594.45,45014.57,43752.07,44262.39,36799.4507
2024-03-12 12:00:00,44321.1,45732.45,43402.17,44804.45,12911.459
2024-03-12 13:00:00,44698.43,44985.73,44523.34,44796.02,12842.5928
2024-03-12 14:00:00,44765.3,45783.46,44320.9,45105.6,68175.9281
2024-03-12 15:00:00,45287.94,45689.43,44590.01,45024.13,48256.0134
2024-03-12 16:00:00,45203.07,47128.49,43983.43,45923.34,61576.142
2024-03-12 17:00:00,46032.98,46449.37,45358.07,45765.91,48677.4675
2024-03-12 18:00:00,45669.48,45724.17,45571.33,45627.65,59913.6936
2024-03-12 19:00:00,45826.87,47289.04,43786.11,45063.93,47672.73
2024-03-12 20:00:00,45009.57,45187.25,44714.31,44899.0,53774.5594
2024-03-12 21:00:00,44808.01,45278.25,43977.1,44523.24,54368.2677
2024-03-12 22:00:00,44490.6,44949.39,43751.82,44175.25,36481.0279
2024-03-12 23:00:00,44278.9,46331.14,42879.3,45145.36,31934.105
2024-03-13 00:00:00,44964.54,45465.73,44028.18,44577.47,29509.8681
2024-03-13 01:00:00,44483.18,46706.16,43143.33,45226.39,40384.0913
2024-03-13 02:00:00,45064.03,46052.74,43582.36,44535.6,19997.6712
2024-03-13 03:00:00,44740.4,44942.78,44654.48,44811.68,22922.4612
2024-03-13 04:00:00,44678.65,46776.49,43268.74,45468.22,33364.9317
2024-03-13 05:00:00,45374.98,46625.61,43337.34,44666.43,25302.0582
2024-03-13 06:00:00,44560.6,46506.09,43400.68,45210.29,17410.8358
2024-03-13 07:00:00,45019.99,46489.41,44247.9,45548.2,23541.7528
2024-03-13 08:00:00,45607.7,45673.81,45566.33,45631.13,24881.1326
2024-03-13 09:00:00,45600.73,47836.84,44454.01,46389.38,38474.3917
2024-03-13 10:00:00,46564.53,48041.46,44656.21,45699.62,18678.7508
2024-03-13 11:00:00,45902.14,46669.91,45481.65,46220.42,35679.6641
2024-03-13 12:00:00,46119.94,47176.86,44473.59,45563.86,38710.0818
2024-03-13 13:00:00,45337.5,46629.38,43480.07,44552.73,19795.5291
2024-03-13 14:00:00,44447.17,44801.99,43870.37,44234.34,47296.423
2024-03-13 15:00:00,44092.82,44581.3,43234.78,43740.25,50641.5724
2024-03-13 16:00:00,43693.1,44088.82,43124.48,43443.4,35380.2093
2024-03-13 17:00:00,43554.16,44286.3,42642.35,43183.56,47753.1355
2024-03-13 18:00:00,43168.33,43571.98,42306.03,42855.63,58877.0741
2024-03-13 19:00:00,42848.66,44202.06,42049.79,43370.94,36361.5927
2024-03-13 20:00:00,43374.19,45285.61,42529.72,44050.5,57374.375
2024-03-13 21:00:00,43970.16,44266.96,43488.93,43779.12,56692.1129
2024-03-13 22:00:00,43879.02,44400.42,43191.21,43597.91,44088.7568
2024-03-13 23:00:00,43452.53,44320.75,41941.86,42941.87,26352.0672
2024-03-14 00:00:00,42986.94,44454.48,40640.97,42161.46,21081.1524
2024-03-14 01:00:00,42335.26,43529.25,41556.26,42787.13,24740.9195
2024-03-14 02:00:00,42658.1,43611.27,40967.94,42072.82,24515.758
2024-03-14 03:00:00,42245.59,42636.39,41452.14,41960.86,25905.6336
2024-03-14 04:00:00,41759.46,43438.02,40642.62,42495.02,22613.3535
2024-03-14 05:00:00,42410.65,43243.31,41312.38,41952.63,17261.0692
2024-03-14 06:00:00,42071.8,42674.1,41603.42,42333.11,16086.8617
2024-03-14 07:00:00,42152.72,43205.05,41578.87,42527.23,18570.9784
2024-03-14 08:00:00,42571.83,43632.28,40891.61,41978.97,21576.9493
2024-03-14 09:00:00,41900.13,42375.75,41244.63,41604.69,17569.3102
2024-03-14 10:00:00,41506.62,42174.31,41135.35,41765.7,21199.8834
2024-03-14 11:00:00,41791.18,41844.79,41718.07,41763.34,14189.6755
2024-03-14 12:00:00,41762.1,42028.28,41293.55,41584.44,14532.3924
2024-03-14 13:00:00,41782.05,42019.77,41353.86,41610.49,27926.802
2024-03-14 14:00:00,41540.77,43074.54,40884.01,42055.34,39928.5417
2024-03-14 15:00:00,42051.06,42603.28,40918.4,41630.49,50107.5958
2024-03-14 16:00:00,41658.23,42466.99,40587.45,41212.37,39221.9728
2024-03-14 17:00:00,41068.38,41553.02,40327.67,40775.06,29875.1255
2024-03-14 18:00:00,40879.05,42149.5,40180.13,41360.93,52062.3372
2024-03-14 19:00:00,41447.32,41516.39,41399.61,41471.25,25965.4239
2024-03-14 20:00:00,41553.88,41926.95,41072.51,41347.25,49793.0409
2024-03-14 21:00:00,41321.45,43061.85,40120.74,42101.46,41626.4133
2024-03-14 22:00:00,42096.07,43201.95,41458.98,42515.33,39542.5286
2024-03-14 23:00:00,42427.84,44391.01,41269.15,43143.97,28266.6192
2024-03-15 00:00:00,43208.78,44211.64,41744.35,42589.2,32977.0909
2024-03-15 01:00:00,42597.45,43263.05,41347.5,42173.59,39094.2722
2024-03-15 02:00:00,42322.21,43321.98,40554.47,41704.88,15813.6774
2024-03-15 03:00:00,41559.06,42985.25,39796.12,40839.34,23035.7874
2024-03-15 04:00:00,40854.75,41199.59,40143.75,40578.63,16939.4206
2024-03-15 05:00:00,40602.63,41360.42,39293.44,40157.68,25246.9256
2024-03-15 06:00:00,40305.5,40638.41,40074.04,40441.68,19728.4888
2024-03-15 07:00:00,40458.27,41041.65,40117.33,40716.18,26460.5387
2024-03-15 08:00:00,40619.66,41806.95,38894.55,39973.52,30402.6318
2024-03-15 09:00:00,40082.24,40440.12,39809.47,40230.01,34773.7499
2024-03-15 10:00:00,40219.31,41194.68,38622.12,39685.36,20998.7231
2024-03-15 11:00:00,39545.07,40552.27,38241.5,39014.88,27107.0086
2024-03-15 12:00:00,39019.45,39182.47,38787.72,38925.31,19429.5831
2024-03-15 13:00:00,38948.72,39237.05,38455.65,38757.58,21408.4038
2024-03-15 14:00:00,38769.47,40477.61,37601.92,39363.86,74963.5641
2024-03-15 15:00:00,39447.05,40867.34,38593.25,39983.34,64427.1551
2024-03-15 16:00:00,40006.49,40159.31,39777.02,39903.14,39669.6046
2024-03-15 17:00:00,39970.99,40837.18,39369.0,40336.31,75150.1888
2024-03-15 18:00:00,40288.9,41219.06,39146.42,39771.6,47429.708
2024-03-15 19:00:00,39574.97,39957.75,38826.07,39274.82,42348.5473
2024-03-15 20:00:00,39316.76,40358.45,37421.86,38583.15,34813.5754
2024-03-15 21:00:00,38487.86,39061.98,38129.41,38680.72,66533.8671
2024-03-15 22:00:00,38873.05,39406.08,38548.42,39078.68,64168.3897
2024-03-15 23:00:00,39198.82,40084.43,37087.8,38474.73,22857.975
2024-03-16 00:00:00,38617.44,39491.22,36980.65,38048.45,18842.836
2024-03-16 01:00:00,37881.92,38879.33,36060.21,37271.99,22077.6104
2024-03-16 02:00:00,37091.84,38532.3,36364.67,37592.25,38187.032
2024-03-16 03:00:00,37624.9,39372.18,36319.36,38293.57,30390.776
2024-03-16 04:00:00,38358.53,39600.12,36622.2,37691.02,25766.4791
2024-03-16 05:00:00,37669.69,38129.33,36788.8,37331.45,21593.6883
2024-03-16 06:00:00,37457.58,38513.78,35611.26,36713.26,25750.3053
2024-03-16 07:00:00,36785.33,37035.66,36659.4,36882.72,18374.1055
2024-03-16 08:00:00,36766.78,37165.26,36523.7,36900.83,25796.9188
2024-03-16 09:00:00,36854.53,37952.93,35374.68,36237.25,37847.5445
2024-03-16 10:00:00,36382.74,37194.05,35345.95,35933.17,19007.9772
2024-03-16 11:00:00,35817.47,36565.7,34590.99,35302.31,24507.0915
2024-03-16 12:00:00,35188.32,35695.76,34492.23,34899.68,26545.9867
2024-03-16 13:00:00,34846.93,35352.96,34509.91,35044.62,24014.4227
2024-03-16 14:00:00,35161.92,35424.06,34781.09,35001.14,50826.1058
2024-03-16 15:00:00,35109.96,36094.4,34377.77,35526.04,53707.9007
2024-03-16 16:00:00,35630.59,36691.39,34226.93,35047.33,42956.2283
2024-03-16 17:00:00,34912.5,35431.92,34622.44,35133.61,47936.5089
2024-03-16 18:00:00,35090.72,35367.02,34872.23,35214.78,55263.5043
2024-03-16 19:00:00,35041.49,35203.18,34742.04,34931.33,34315.7942
2024-03-16 20:00:00,34863.66,34926.04,34761.12,34817.42,54608.457
2024-03-16 21:00:00,34843.87,34981.59,34583.98,34753.23,34698.7207
2024-03-16 22:00:00,34696.89,35301.59,34207.06,34944.7,65617.2342
2024-03-16 23:00:00,35084.78,35109.56,35067.01,35094.55,30769.8918
2024-03-17 00:00:00,34929.1,34979.19,34896.54,34946.15,40381.509
2024-03-17 01:00:00,34840.77,36685.24,33982.29,35499.16,30391.686
2024-03-17 02:00:00,35666.12,36159.34,34893.04,35394.02,20363.9575
2024-03-17 03:00:00,35217.35,36164.01,34005.19,34720.77,15502.2041
2024-03-17 04:00:00,34617.76,35409.87,33058.4,34050.26,32952.4296
2024-03-17 05:00:00,34042.55,34375.94,33461.16,33831.09,35589.2058
2024-03-17 06:00:00,33888.07,35129.96,33074.92,34337.22,14641.9749
2024-03-17 07:00:00,34427.54,35345.34,32954.7,33922.87,38344.6944
2024-03-17 08:00:00,33897.29,34078.25,33524.42,33753.36,30863.3955
2024-03-17 09:00:00,33659.42,34070.62,33440.94,33805.53,25281.7797
2024-03-17 10:00:00,33842.91,34841.75,33258.09,34183.62,15522.194
2024-03-17 11:00:00,34084.91,34214.53,33845.06,33996.83,20322.2075
2024-03-17 12:00:00,33958.35,34930.59,33100.04,34394.75,20674.9902
2024-03-17 13:00:00,34457.47,35642.29,33874.2,34918.14,24443.7388
2024-03-17 14:00:00,35044.71,35985.0,34425.49,35470.22,50270.0305
2024-03-17 15:00:00,35454.15,35492.83,35404.59,35434.49,50528.4149
2024-03-17 16:00:00,35348.97,35857.75,34999.67,35538.6,42654.7952
2024-03-17 17:00:00,35529.2,35910.81,34945.09,35294.8,65156.5975
2024-03-17 18:00:00,35305.99,35592.3,34924.15,35141.43,44762.5763
2024-03-17 19:00:00,35173.11,35960.28,33989.51,34747.68,41177.8547
2024-03-17 20:00:00,34671.83,35507.25,33363.0,34146.97,69573.2649
2024-03-17 21:00:00,34062.4,34380.61,33430.06,33840.94,43764.6321
2024-03-17 22:00:00,33792.51,34744.48,32025.92,33140.34,53900.6948
2024-03-17 23:00:00,32986.77,33742.26,32587.68,33301.7,19677.1585
2024-03-18 00:00:00,33345.96,33476.44,33072.33,33254.06,24310.4994
2024-03-18 01:00:00,33362.33,34607.58,32638.79,33809.27,20233.0945
2024-03-18 02:00:00,33766.26,34711.66,32473.16,33289.15,33190.6849
2024-03-18 03:00:00,33449.03,34543.5,31871.29,40097.715,19487.9939
2024-03-18 04:00:00,40278.3,40952.99,39139.79,39886.56,31923.511
2024-03-18 05:00:00,39733.57,40423.99,38536.51,39243.48,32009.1199
2024-03-18 06:00:00,39142.92,40312.83,38404.14,39611.0,31069.6081
2024-03-18 07:00:00,39708.79,40779.21,38940.88,40150.84,34771.4771
2024-03-18 08:00:00,40222.39,40780.41,39412.3,39856.66,19431.0209
2024-03-18 09:00:00,39763.82,40233.55,39534.59,39921.41,14319.9694
2024-03-18 10:00:00,39851.39,40846.07,37925.25,39155.94,36819.6389
2024-03-18 11:00:00,39208.71,39614.59,38418.05,38940.13,14182.4189
2024-03-18 12:00:00,38880.3,39016.07,38638.63,38793.81,20599.8409
2024-03-18 13:00:00,38860.92,39326.43,37766.51,38481.16,38303.466
2024-03-18 14:00:00,38504.76,38830.24,37792.84,38266.49,39121.5848
2024-03-18 15:00:00,38195.83,38788.67,37742.62,38462.44,32870.1661
2024-03-18 16:00:00,38436.11,40127.45,36927.74,39198.41,54649.4071
2024-03-18 17:00:00,39094.42,40612.79,37984.18,39753.05,57887.6663
2024-03-18 18:00:00,39641.07,41714.13,38593.15,40421.41,41102.4697
2024-03-18 19:00:00,40516.18,40760.86,40067.3,40355.93,43708.7517
2024-03-18 20:00:00,40283.05,40566.24,39641.97,40062.58,67856.0461
2024-03-18 21:00:00,39989.58,40132.83,39882.02,40046.56,43734.4459
2024-03-18 22:00:00,40177.17,40334.68,39986.92,40095.94,37425.1295
2024-03-18 23:00:00,40029.4,40106.47,39860.85,39971.79,23603.7998
2024-03-19 00:00:00,40161.36,40407.66,39772.97,40017.25,18592.4818
2024-03-19 01:00:00,40216.9,40663.1,39903.54,40377.07,18443.6224
2024-03-19 02:00:00,40405.05,40462.83,40291.74,40359.66,34475.0606
2024-03-19 03:00:00,40421.86,40665.18,40263.6,40506.03,16458.6115
2024-03-19 04:00:00,40657.79,41687.64,39106.38,40129.58,20520.4275
2024-03-19 05:00:00,40287.87,41028.67,39156.55,39815.71,36128.7814
2024-03-19 06:00:00,39933.86,41897.61,38960.42,40689.1,27874.6487
2024-03-19 07:00:00,40860.06,41734.26,39206.09,40303.16,12318.5683
2024-03-19 08:00:00,40374.45,42150.72,39254.21,40967.24,17095.4673
2024-03-19 09:00:00,40868.93,41679.86,40225.89,41222.0,29356.55
2024-03-19 10:00:00,41025.67,41081.76,40949.0,40994.17,25716.9257
2024-03-19 11:00:00,41104.35,41502.7,40518.21,40879.71,26992.1711
2024-03-19 12:00:00,40726.03,41539.18,39076.54,40149.32,25949.681
2024-03-19 13:00:00,40016.41,40221.63,39607.83,39876.98,25751.7711
2024-03-19 14:00:00,39716.33,40226.12,39283.23,39941.97,42574.6065
2024-03-19 15:00:00,39846.11,40353.7,38922.79,39519.84,55959.0133
2024-03-19 16:00:00,39557.16,40515.79,38965.56,39970.65,36153.1044
2024-03-19 17:00:00,39915.78,40567.75,39140.2,39582.43,52110.7607
2024-03-19 18:00:00,39558.63,40141.23,38664.09,39234.05,31938.4094
2024-03-19 19:00:00,39188.63,39665.07,38895.07,39403.01,39805.0234
2024-03-19 20:00:00,39308.21,40280.52,38613.89,39655.92,45523.3289
2024-03-19 21:00:00,39525.22,39851.49,38815.36,39278.92,38151.1309
2024-03-19 22:00:00,39422.45,39453.52,39361.49,39399.18,36276.4176
2024-03-19 23:00:00,39207.79,40941.88,38193.2,39908.75,19275.3945
2024-03-20 00:00:00,40019.7,41279.24,39331.95,40482.77,31204.1839
2024-03-20 01:00:00,40647.25,42237.34,39637.64,41200.02,23568.8311
2024-03-20 02:00:00,41077.46,41757.21,40732.28,41347.33,16879.1806
2024-03-20 03:00:00,41369.36,41529.99,41260.2,41426.87,25397.3541
2024-03-20 04:00:00,41454.5,42041.6,40287.89,41036.59,32501.9486
2024-03-20 05:00:00,40931.98,41728.34,40549.4,41242.47,28542.4726
2024-03-20 06:00:00,41073.94,42023.54,39927.55,40564.64,35723.2904
2024-03-20 07:00:00,40386.51,41120.79,39213.7,39946.43,26082.4574
2024-03-20 08:00:00,40058.84,40554.34,39374.68,39768.59,13783.3771
2024-03-20 09:00:00,39648.25,39807.63,39541.42,39715.44,26588.4256
2024-03-20 10:00:00,39858.87,41041.38,38111.06,39239.5,24078.3929
2024-03-20 11:00:00,39284.4,39366.91,39091.67,39215.65,26023.3291
2024-03-20 12:00:00,39088.8,39118.58,39066.44,39100.2,23867.4395
2024-03-20 13:00:00,39002.07,39580.16,38144.21,38651.5,30832.9093
2024-03-20 14:00:00,38823.77,38851.84,38766.3,38804.48,38798.0014
2024-03-20 15:00:00,38635.9,38787.58,38326.98,38530.83,44587.5747
2024-03-20 16:00:00,38545.7,39437.69,37170.66,38056.41,38011.2916
2024-03-20 17:00:00,37987.91,38093.34,37921.39,38034.11,49139.1568
2024-03-20 18:00:00,37902.74,38847.29,36429.14,37381.79,65797.8582
2024-03-20 19:00:00,37253.62,39285.04,36081.16,37934.18,68785.9276
2024-03-20 20:00:00,37846.7,39535.71,36611.52,38501.97,38873.2551
2024-03-20 21:00:00,38437.95,38841.33,37863.08,38213.37,42214.5296
2024-03-20 22:00:00,38181.7,39192.23,37390.77,38582.18,46401.5045
2024-03-20 23:00:00,38765.44,39682.89,38035.2,39179.53,22458.0481
2024-03-21 00:00:00,39099.13,39387.54,38538.59,38901.25,22150.1459
2024-03-21 01:00:00,38784.33,39492.85,37508.61,38342.16,15684.0893
2024-03-21 02:00:00,38275.25,38330.52,38195.12,38244.14,25089.8442
2024-03-21 03:00:00,38305.11,39147.38,37847.69,38592.86,22224.8044
2024-03-21 04:00:00,38544.63,39596.46,37057.04,37930.13,30158.4524
2024-03-21 05:00:00,37782.59,38777.39,36423.14,37229.89,31711.4444
2024-03-21 06:00:00,37100.25,37846.81,35875.93,36581.46,15714.9623
2024-03-21 07:00:00,36608.07,37534.9,35982.83,36992.87,16363.9224
2024-03-21 08:00:00,37093.53,38265.68,35318.6,36452.56,28118.6132
2024-03-21 09:00:00,36600.23,36751.49,36414.11,36520.94,23161.7965
2024-03-21 10:00:00,36459.95,37175.94,36096.09,36719.07,22828.342
2024-03-21 11:00:00,36579.24,36777.28,36241.25,36448.69,15938.4271
2024-03-21 12:00:00,36599.22,36638.94,36571.4,36617.17,14965.5772
2024-03-21 13:00:00,36726.39,37831.86,36018.92,37152.62,32977.7996
2024-03-21 14:00:00,37176.88,39168.73,36030.62,37882.1,70862.0948
2024-03-21 15:00:00,37725.92,39439.71,36454.39,38363.49,66140.291
2024-03-21 16:00:00,38337.0,38871.14,37343.18,37994.83,59203.9979
2024-03-21 17:00:00,37832.6,38385.62,37469.68,38056.33,58368.7699
2024-03-21 18:00:00,38030.6,39238.82,36425.45,37302.67,56763.9902
2024-03-21 19:00:00,37200.17,37352.7,36942.36,37091.77,48769.8873
2024-03-21 20:00:00,37076.1,37766.85,36669.02,37321.4,45699.5749
2024-03-21 21:00:00,37458.46,38404.96,36227.48,36937.94,32109.3988
2024-03-21 22:00:00,36975.59,38415.09,36143.54,37485.4,64542.6971
2024-03-21 23:00:00,37416.18,37968.38,36429.62,37012.24,21741.6847
2024-03-22 00:00:00,37173.73,37797.8,36202.54,36753.27,33764.3518
2024-03-22 01:00:00,36876.08,37162.56,36361.18,36691.87,27851.7774
2024-03-22 02:00:00,36672.35,36874.16,36301.97,36524.46,24297.5618
2024-03-22 03:00:00,36405.79,38078.66,35624.99,37007.63,26692.4507
2024-03-22 04:00:00,37003.6,37438.09,36778.03,37158.79,23385.1116
2024-03-22 05:00:00,37270.19,37563.57,36791.84,37061.26,17937.0414
2024-03-22 06:00:00,37173.71,37453.28,36805.53,37025.47,39437.9761
2024-03-22 07:00:00,37001.09,38257.42,35971.67,37515.86,19425.1269
2024-03-22 08:00:00,37474.47,37558.66,37370.6,37431.55,24356.1419
2024-03-22 09:00:00,37297.07,37915.56,36434.92,36922.61,20881.5047
2024-03-22 10:00:00,37019.45,38216.31,35139.55,36369.66,29385.7132
2024-03-22 11:00:00,36338.7,37004.81,34870.48,35840.84,41774.9514
2024-03-22 12:00:00,35952.06,36823.5,34904.69,35494.2,19517.6526
2024-03-22 13:00:00,35425.36,35945.14,35174.61,35602.93,24556.5407
2024-03-22 14:00:00,35542.97,36774.25,34493.98,36095.76,58563.1644
2024-03-22 15:00:00,36051.38,36423.58,35862.94,36193.43,30985.7415
2024-03-22 16:00:00,36045.81,37657.66,34933.27,36749.7,79893.6443
2024-03-22 17:00:00,36763.2,37667.8,35306.53,36225.58,42211.5912
2024-03-22 18:00:00,36371.53,37304.67,35023.3,35830.61,58212.5986
2024-03-22 19:00:00,35822.65,36849.62,35339.02,36179.04,33355.7849
2024-03-22 20:00:00,36339.06,36844.0,35431.16,35940.13,49772.2202
2024-03-22 21:00:00,35798.25,36326.59,34728.99,35406.22,47558.1984
2024-03-22 22:00:00,35465.83,35541.04,35411.95,35494.08,47662.1579
2024-03-22 23:00:00,35466.4,36075.52,35020.98,35695.09,19250.4418
2024-03-23 00:00:00,35654.05,36529.62,34141.99,35009.45,15121.2131
2024-03-23 01:00:00,35112.65,35805.04,33850.56,34637.76,24427.1345
2024-03-23 02:00:00,34682.34,35852.87,33995.58,35122.1,21975.1717
2024-03-23 03:00:00,35138.21,35902.84,33626.19,34601.05,33525.1301
2024-03-23 04:00:00,34736.87,35364.42,33856.24,34396.84,29422.8519
2024-03-23 05:00:00,34454.63,34805.52,33965.74,34237.39,24216.4776
2024-03-23 06:00:00,34396.51,35107.06,33076.95,33882.25,19307.3477
2024-03-23 07:00:00,33813.03,35047.84,33030.97,34317.94,29559.7458
2024-03-23 08:00:00,34443.88,34460.26,34431.17,34450.38,27939.8484
2024-03-23 09:00:00,34567.52,35034.17,33495.77,34182.93,24546.6329
2024-03-23 10:00:00,34063.9,35348.81,33161.42,34554.31,20752.7774
2024-03-23 11:00:00,34708.82,34815.95,34653.96,34751.68,18856.8942
2024-03-23 12:00:00,34792.75,36130.7,34161.42,35270.44,38676.463
2024-03-23 13:00:00,35396.81,36013.99,34468.46,35083.09,26213.6236
2024-03-23 14:00:00,35248.69,36677.89,34522.04,35803.84,58627.5753
2024-03-23 15:00:00,35714.81,35909.9,35560.4,35794.46,55173.2522
2024-03-23 16:00:00,35636.69,35804.69,35271.56,35508.93,59727.4875
2024-03-23 17:00:00,35669.04,36341.12,34670.75,35301.6,40189.8388
2024-03-23 18:00:00,35419.62,36618.72,33946.55,34811.16,60121.2965
2024-03-23 19:00:00,34894.59,36334.38,33930.35,35514.79,62990.6044
2024-03-23 20:00:00,35341.04,36124.93,34106.4,34800.03,55175.9876
2024-03-23 21:00:00,34855.86,35220.46,34072.08,34575.37,39954.6662
2024-03-23 22:00:00,34740.98,36151.78,33932.26,35311.44,68419.1627
2024-03-23 23:00:00,35449.55,36313.23,33984.85,34900.56,39279.0738
2024-03-24 00:00:00,35003.33,35864.49,34539.24,35365.2,38629.5312
2024-03-24 01:00:00,35400.23,35769.15,34868.51,35205.6,39559.4538
2024-03-24 02:00:00,35178.02,35739.87,34901.36,35372.29,26067.3422
2024-03-24 03:00:00,35284.45,35312.45,35263.81,35295.49,25783.7289
2024-03-24 04:00:00,35154.71,36184.89,34467.99,35584.99,31092.4309
2024-03-24 05:00:00,35444.06,36546.03,34787.48,35842.34,31357.25
2024-03-24 06:00:00,35849.14,37377.3,34823.89,36458.92,34402.9233
2024-03-24 07:00:00,36624.47,36878.62,36423.8,36735.26,23716.8643
2024-03-24 08:00:00,36883.59,37058.32,36561.2,36768.26,24761.285
2024-03-24 09:00:00,36897.77,37181.19,36686.45,37006.02,32632.8427
2024-03-24 10:00:00,37108.76,37666.01,36693.79,37359.72,19389.2221
2024-03-24 11:00:00,37209.83,38988.97,36093.3,37835.96,30896.9515
2024-03-24 12:00:00,37956.42,38424.96,37388.41,37719.65,18395.9388
2024-03-24 13:00:00,37703.88,39488.81,36345.19,38444.35,24916.417
2024-03-24 14:00:00,38462.53,38879.35,37783.24,38188.49,64476.1556
2024-03-24 15:00:00,38324.69,38756.16,37613.21,38069.85,54601.2015
2024-03-24 16:00:00,38194.98,39277.75,36543.27,37585.84,43100.8121
2024-03-24 17:00:00,37467.89,37716.08,36981.63,37292.09,43852.8969
2024-03-24 18:00:00,37439.68,38571.89,36883.32,37821.23,34001.4927
2024-03-24 19:00:00,37975.85,38781.37,37426.73,38280.01,47280.471
2024-03-24 20:00:00,38354.9,38943.24,37116.48,37892.52,62068.6905
2024-03-24 21:00:00,37802.85,38660.19,37307.5,38129.3,56348.8209
2024-03-24 22:00:00,38303.2,39705.7,37611.51,38785.16,45808.2852
2024-03-24 23:00:00,38978.87,39089.3,38742.48,38889.27,24271.6689
2024-03-25 00:00:00,38887.13,40435.27,38163.35,39405.49,22647.8833
2024-03-25 01:00:00,39293.57,40362.59,37594.85,38527.21,36431.2295
2024-03-25 02:00:00,38494.28,38703.65,38373.61,38573.16,32301.4066
2024-03-25 03:00:00,38622.25,40413.28,37543.16,39222.6,40092.0544
2024-03-25 04:00:00,39341.61,39898.31,38255.12,38969.53,31762.0776
2024-03-25 05:00:00,38913.83,40559.25,37567.64,39626.88,33833.8366
2024-03-25 06:00:00,39642.05,40810.43,37977.68,39053.39,27088.9979
2024-03-25 07:00:00,38980.55,40266.04,38129.67,39459.63,33699.6139
2024-03-25 08:00:00,39480.97,41451.43,38209.77,40247.02,19361.3039
2024-03-25 09:00:00,40245.87,40447.48,40005.77,40143.13,26317.0966
2024-03-25 10:00:00,39965.52,40426.96,39400.72,39721.89,22264.0216
2024-03-25 11:00:00,39808.83,40137.37,39610.87,39919.9,28446.2711
2024-03-25 12:00:00,40001.42,42118.87,39029.35,40709.85,27428.3926
2024-03-25 13:00:00,40780.96,41238.71,39979.06,40504.52,27969.9552
2024-03-25 14:00:00,40520.56,41241.06,40166.3,40814.46,54130.1922
2024-03-25 15:00:00,40756.65,41985.45,39088.13,40136.63,55002.9436
2024-03-25 16:00:00,40229.97,40909.57,39095.27,39825.74,32535.195
2024-03-25 17:00:00,39885.24,39895.63,39867.03,39877.23,60742.1934
2024-03-25 18:00:00,40056.29,40331.49,39559.09,39875.96,31042.8247
2024-03-25 19:00:00,39714.81,40121.11,39046.78,39484.71,42102.6717
2024-03-25 20:00:00,39445.79,40303.46,38278.47,39014.47,45354.7374
2024-03-25 21:00:00,39023.78,40285.17,36788.66,38275.15,32529.7039
2024-03-25 22:00:00,38148.27,40004.05,37296.73,38855.69,40727.4538
2024-03-25 23:00:00,39013.11,39298.63,38818.85,39111.99,19446.2236
2024-03-26 00:00:00,38987.53,39635.87,37714.88,38548.33,36992.9675
2024-03-26 01:00:00,38576.85,40247.01,37426.96,39180.87,16614.7251
